,Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
786,787,M,66,129,1,1.0,1.0,,,,1663.0557142857142,6667.519285714286,14696.501428571428,,,,655.8675000000001,652.2085714285714,5.0,3.0,1272.6335714285713,1272.6335714285713,0.0,0.0,197.63357142857143,7.0,7.0,0.0,0.0,5.0,,,,,,
787,788,F,62,94,1,1.0,2.0,,,,36.99178571428571,7139.7625,0.0,,,,3.380357142857143,0.0017857142857142859,2.0,1.0,363.75,363.75,0.0,0.0,178.57142857142858,3.0,3.0,0.0,0.0,1.0,,,,,,
788,789,M,26,2,1,,6.0,,,,16.429285714285715,,2503.2603571428567,,,,117.84,117.84,2.0,2.0,6.251428571428571,6.251428571428571,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,790,M,30,122,1,,,1.0,,,4.027142857142858,,,0.0,,,1691.19,1691.19,5.0,5.0,1286.8228571428572,1286.8228571428572,214.28571428571428,548.0828571428572,521.0614285714286,39.0,39.0,3.0,27.0,8.0,1.0,0.0,0.0,6.080178571428571,0.0,0.0
790,791,F,16,23,1,1.0,7.0,1.0,1.0,,910.3050000000001,3680.094285714286,8823.257142857143,0.0,360.0260714285714,,1820.9332142857143,464.4342857142857,11.0,2.0,2033.3657142857141,1105.7228571428573,0.0,692.9285714285714,0.0,18.0,3.0,0.0,9.0,0.0,,,,,,
791,792,M,84,151,1,,,,,,9.3025,,,,,,920.8057142857143,920.8057142857143,2.0,2.0,1475.0907142857143,1475.0907142857143,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,52.61821428571428,0.0,16.2475
792,793,F,63,20,1,1.0,,,,,20.649285714285714,4004.674285714286,,,,,945.4446428571429,944.6789285714285,5.0,4.0,1014.4321428571428,1014.4321428571428,0.0,58.71785714285714,941.6071428571429,8.0,8.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,6.892857142857143,0.0
793,794,F,39,202,1,1.0,1.0,,1.0,1.0,283.2157142857143,16218.196785714286,0.0,,547.7832142857143,4239.845714285714,893.2146428571428,597.8225,11.0,2.0,1027.1325,647.6428571428571,57.142857142857146,347.34607142857146,200.89285714285714,36.0,14.0,1.0,15.0,8.0,,,,,,
794,795,F,68,26,1,,1.0,,,,528.5796428571429,,12768.21357142857,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.333571428571428
795,796,F,76,64,3,,,,1.0,1.0,247.00357142857143,,,,1109.5057142857142,4632.981785714286,5944.744642857143,5444.880357142857,12.0,5.0,6662.3075,5748.248571428571,1010.7142857142857,906.594642857143,4173.546428571429,69.0,34.0,7.0,31.0,21.0,,,,,,
796,797,F,37,151,1,1.0,4.0,,,,1409.805,26478.288928571426,3020.6407142857142,,,,1778.6664285714287,1061.2649999999999,8.0,5.0,1478.8210714285713,1478.8210714285713,857.1428571428571,0.0,545.1782142857143,15.0,15.0,2.0,0.0,11.0,,,,,,
797,798,F,24,102,1,,,,,,134.40142857142857,,,,,,0.0017857142857142859,0.0017857142857142859,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
798,799,M,73,149,1,,,,,,882.1239285714286,,,,,,,,,,,,,,,,,,,,,,,,,
799,800,M,35,75,1,,1.0,1.0,,,660.9817857142858,,0.0,0.0,,,0.023214285714285715,0.023214285714285715,1.0,1.0,1613.9271428571428,1613.9271428571428,1142.857142857143,393.10571428571427,74.42857142857143,16.0,16.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
800,801,F,44,24,1,,,,,,28.571428571428573,,,,,,0.0007142857142857143,0.0007142857142857143,1.0,1.0,305.575,305.575,57.142857142857146,211.28928571428574,35.714285714285715,9.0,9.0,3.0,4.0,1.0,1.0,1.0,0.0,51.965535714285714,3.9285714285714284,0.0
801,802,M,47,25,1,1.0,3.0,,,,7.093571428571429,2645.5457142857144,11587.910357142857,,,,3399.972142857143,3398.148214285714,6.0,5.0,6050.262857142857,3728.8342857142857,250.0,275.7578571428572,3201.647857142857,29.0,28.0,6.0,9.0,12.0,0.0,0.0,1.0,0.0,0.0,13.071428571428571
802,803,M,37,115,1,,,,,,0.0,,,,,,376.75107142857144,376.75107142857144,2.0,2.0,594.9239285714285,594.9239285714285,353.57142857142856,78.17392857142856,150.60714285714286,36.0,36.0,8.0,7.0,5.0,,,,,,
803,804,M,70,130,2,1.0,,,,,0.0,12053.176428571429,,,,,178.57357142857146,178.57357142857146,2.0,2.0,108.75357142857142,108.75357142857142,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,805,M,57,147,1,,,1.0,,,0.6174999999999999,,,354.96,,,1001.2989285714285,1001.2989285714285,16.0,16.0,1577.325,1577.325,928.5714285714286,245.64642857142857,399.60714285714283,24.0,24.0,4.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
805,806,F,37,59,1,,,,,,0.0,,,,,,356.0364285714286,356.0364285714286,3.0,3.0,359.10714285714283,359.10714285714283,357.14285714285717,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.023928571428572
806,807,M,42,86,1,,,,,,256.4892857142857,,,,,,1695.6903571428572,1695.6903571428572,3.0,3.0,1509.3,1509.3,0.0,264.9785714285714,935.25,22.0,22.0,0.0,9.0,11.0,,,,,,
807,808,M,48,85,1,1.0,18.0,,,,608.5792857142858,55.53035714285714,0.0,,,,0.8717857142857143,0.040357142857142855,2.0,1.0,10982.142857142857,10982.142857142857,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.428571428571429
808,809,M,30,157,1,,,,,1.0,16.62392857142857,,,,,3295.807142857143,1156.069642857143,1053.537857142857,4.0,3.0,1444.089642857143,1434.589642857143,857.1428571428571,372.2682142857143,44.642857142857146,30.0,28.0,3.0,20.0,2.0,0.0,1.0,1.0,0.0,6.964285714285714,8.262142857142857
809,810,F,48,107,1,,,1.0,,1.0,542.1714285714286,,,0.0,,930.3571428571429,926.0989285714286,832.3782142857143,4.0,3.0,905.1750000000001,903.0678571428572,114.28571428571429,184.53214285714284,483.17857142857144,13.0,12.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
810,811,M,28,151,1,,,,,,1227.8682142857142,,,,,,1185.6196428571427,1185.6196428571427,3.0,3.0,1360.892857142857,1360.892857142857,0.0,0.0,285.35714285714283,7.0,7.0,0.0,0.0,5.0,,,,,,
811,812,M,29,175,1,,,,,,6302.067857142857,,,,,,0.002857142857142857,0.002857142857142857,1.0,1.0,2.5,2.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,813,F,57,150,1,1.0,,1.0,,,20.413214285714286,29215.980357142857,,306.9214285714285,,,257.8232142857143,253.4367857142857,3.0,2.0,14.214285714285714,14.214285714285714,0.0,0.0,10.821428571428571,2.0,2.0,0.0,0.0,1.0,,,,,,
813,814,F,46,7,1,1.0,1.0,,,,2498.932142857143,3639.594642857143,308.88214285714287,,,,1237.5485714285714,1222.4489285714285,4.0,3.0,403.17857142857144,403.17857142857144,17.857142857142858,0.0,384.67857142857144,11.0,11.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
814,815,M,42,150,1,,,,,,4523.646785714286,,,,,,1107.1442857142858,1107.1442857142858,3.0,3.0,1210.8103571428571,1210.8103571428571,0.0,210.74642857142857,217.67857142857142,12.0,12.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
815,816,M,24,4,1,,,,,,382.7135714285714,,,,,,1321.4303571428572,1321.4303571428572,2.0,2.0,1461.3178571428573,1461.3178571428573,0.0,0.0,909.1464285714285,11.0,11.0,0.0,0.0,7.0,,,,,,
816,817,M,42,152,1,,3.0,,,,57.5575,,6083.648571428572,,,,974.0171428571429,974.0171428571429,5.0,5.0,516.1785714285714,516.1785714285714,0.0,0.0,513.6785714285714,6.0,6.0,0.0,0.0,5.0,,,,,,
817,818,M,76,173,1,,,,,,1381.6385714285714,,,,,,528.4346428571429,528.4346428571429,2.0,2.0,478.20464285714286,478.20464285714286,0.0,140.33928571428572,334.47249999999997,14.0,14.0,0.0,6.0,7.0,,,,,,
818,819,M,34,181,1,,,,1.0,2.0,325.1242857142857,,,,2.25,3816.9796428571426,918.7039285714285,826.2892857142857,5.0,2.0,386.05821428571426,377.1296428571428,0.0,168.48678571428573,46.42857142857143,12.0,9.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
819,820,F,66,55,1,,,,,,176.48464285714286,,,,,,259.82178571428574,259.82178571428574,4.0,4.0,158.96428571428572,158.96428571428572,17.857142857142858,0.0,137.5,4.0,4.0,1.0,0.0,2.0,,,,,,
820,821,M,77,61,3,1.0,,,,,1054.2371428571428,8.158928571428572,,,,,2121.826071428571,2116.4657142857145,4.0,3.0,985.9717857142857,985.9717857142857,603.5714285714286,212.29464285714286,149.17714285714285,28.0,28.0,5.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,10.25
821,822,F,69,225,1,1.0,1.0,1.0,,,300.7753571428571,65263.044285714284,0.0,134.33464285714285,,,676.3707142857144,601.4339285714286,5.0,3.0,690.0557142857143,690.0557142857143,0.0,293.84142857142854,210.85714285714286,22.0,22.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822,823,F,49,9,1,1.0,,,,,13177.153214285714,725.6314285714286,,,,,3214.316071428572,3214.316071428572,2.0,2.0,3481.531071428571,3481.531071428571,0.0,1800.720357142857,230.82142857142858,52.0,52.0,0.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
823,824,F,57,1,1,1.0,1.0,,,,337.6821428571429,1716.2910714285715,526.7785714285714,,,,803.965,803.9553571428571,4.0,3.0,9.637500000000001,9.637500000000001,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,825,M,32,152,1,,,,,,28.571428571428573,,,,,,395.1435714285714,395.1435714285714,2.0,2.0,431.0,431.0,428.57142857142856,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,826,F,30,108,1,,1.0,1.0,1.0,,0.0,,62103.26857142857,0.0,0.0,,1610.2435714285714,1504.4739285714284,18.0,13.0,1689.4035714285715,1478.895,196.42857142857142,174.4935714285714,107.14285714285714,43.0,32.0,6.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8214285714285716
826,827,M,57,50,1,,,1.0,1.0,,49.19357142857143,,,0.0,0.4642857142857143,,1755.2817857142857,1750.4042857142856,9.0,6.0,1474.3214285714287,1455.0357142857142,607.1428571428571,17.857142857142858,843.25,26.0,23.0,4.0,1.0,17.0,0.0,1.0,1.0,0.0,7.928571428571429,12.242142857142856
827,828,F,27,221,1,,,,,,0.0,,,,,,110.72214285714286,110.72214285714286,2.0,2.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
828,829,F,80,71,1,,,,1.0,5.0,183.6614285714286,,,,2.3446428571428575,1506.5014285714285,1672.2557142857145,1444.895,12.0,8.0,1339.8935714285712,1328.0721428571428,178.57142857142858,196.73285714285717,597.1428571428571,34.0,31.0,4.0,9.0,14.0,,,,,,
829,830,M,23,65,1,,,,,,21.3625,,,,,,998.245,998.245,2.0,2.0,974.8242857142858,974.8242857142858,428.57142857142856,171.21714285714285,374.82142857142856,24.0,24.0,6.0,15.0,2.0,,,,,,
830,831,M,47,111,1,,1.0,,,,1440.0525,,0.0,,,,788.0039285714286,788.0039285714286,3.0,3.0,1018.8021428571428,1018.8021428571428,0.0,0.0,1016.5164285714285,6.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,2.024642857142857,0.0,0.0
831,832,F,37,174,1,,,,,,458.8110714285714,,,,,,977.4860714285714,977.4860714285714,2.0,2.0,904.5357142857143,904.5357142857143,535.7142857142857,0.0,337.85714285714283,12.0,12.0,1.0,0.0,6.0,,,,,,
832,833,M,36,150,1,,,,,,3017.6414285714286,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,4.999285714285714,0.0
833,834,F,28,78,1,,,1.0,,1.0,4430.363214285714,,,0.0,,2015.4878571428574,3488.5882142857145,2380.5760714285716,23.0,20.0,3476.827142857143,2344.861785714286,267.85714285714283,155.64285714285714,752.7703571428572,42.0,23.0,5.0,6.0,8.0,,,,,,
834,835,F,66,98,1,,,,,,871.5024999999999,,,,,,382.21535714285716,382.21535714285716,3.0,3.0,5.535714285714286,5.535714285714286,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
835,836,F,27,129,2,,,,,,920.6767857142858,,,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.416607142857143,11.0,0.0
836,837,M,56,176,1,,,,,,686.4396428571429,,,,,,107.71678571428572,107.71678571428572,2.0,2.0,80.92857142857143,80.92857142857143,0.0,0.0,78.75,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
837,838,M,24,181,1,,,1.0,,,54.482142857142854,,,0.0,,,414.825,414.825,4.0,4.0,781.5925,781.5925,107.14285714285714,338.075,335.6246428571429,20.0,20.0,1.0,13.0,5.0,0.0,0.0,1.0,0.0,0.0,3.892857142857143
838,839,M,29,55,1,,,,,,870.7567857142857,,,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,67.85714285714286,67.85714285714286,67.85714285714286,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,
839,840,F,67,86,1,,,,1.0,,14.712142857142856,,,,0.0,,336.90857142857146,335.73,6.0,4.0,1380.3103571428571,1377.9532142857145,71.42857142857143,642.8571428571429,236.24964285714285,13.0,9.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,3.5107142857142857,0.0
840,841,F,63,134,1,1.0,2.0,,,,1029.6585714285713,0.0,0.0,,,,6.243214285714286,0.00035714285714285714,5.0,1.0,0.028571428571428574,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,
841,842,F,54,56,1,,,,,,22.135714285714283,,,,,,0.0,0.0,0.0,0.0,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
842,843,,36,151,1,,,,,,80.92857142857143,,,,,,2098.15,2098.15,4.0,4.0,2136.1214285714286,2136.1214285714286,357.14285714285717,643.5857142857143,1130.1785714285713,23.0,23.0,1.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
843,844,M,43,129,1,,,,,,21.330714285714286,,,,,,428.57250000000005,428.57250000000005,3.0,3.0,927.5357142857143,927.5357142857143,525.0,10.714285714285714,207.71428571428572,10.0,10.0,3.0,1.0,4.0,,,,,,
844,845,F,31,37,1,,,,,,459.59071428571434,,,,,,0.0,0.0,0.0,0.0,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,846,M,21,52,1,1.0,2.0,1.0,1.0,,224.0717857142857,5.000357142857142,12033.395714285714,558.7092857142858,0.0,,17891.394642857143,9564.714285714286,12.0,3.0,16854.963571428572,4686.850357142857,357.14285714285717,639.7310714285715,1278.8071428571427,61.0,29.0,4.0,23.0,15.0,0.0,0.0,1.0,0.0,0.0,2.5535714285714284
846,847,M,19,77,1,,,,,,240.94892857142855,,,,,,0.015714285714285715,0.015714285714285715,1.0,1.0,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
847,848,M,34,23,1,,,,1.0,,49.75678571428572,,,,0.0,,409.7492857142857,407.36285714285714,6.0,2.0,1960.142857142857,1957.7857142857142,1857.142857142857,95.64285714285714,0.0,17.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,849,F,24,14,1,,,,,,146.85392857142855,,,,,,107.14642857142857,107.14642857142857,2.0,2.0,205.57964285714283,205.57964285714283,189.80964285714285,0.0,0.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.868214285714286
849,850,F,49,44,1,,,,,,43.52321428571429,,,,,,1392.402857142857,1392.402857142857,3.0,3.0,1226.345357142857,1226.345357142857,0.0,0.0,121.92857142857143,6.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8939285714285715,0.0
850,851,F,4,80,1,1.0,,1.0,,,732.9371428571429,103328.81892857143,,0.0,,,0.01107142857142857,0.01107142857142857,1.0,1.0,1312.6532142857143,1312.6532142857143,792.6646428571429,501.20464285714286,0.0,43.0,43.0,4.0,34.0,0.0,,,,,,
851,852,M,30,199,1,,,,,,357.1457142857143,,,,,,694.4614285714285,694.3239285714286,5.0,4.0,552.3,552.1428571428571,0.0,0.0,550.6071428571429,7.0,6.0,0.0,0.0,5.0,,,,,,
852,853,M,47,148,1,1.0,,1.0,,,3061.968928571429,19069.40071428571,,0.0,,,639.4228571428572,639.4092857142857,3.0,2.0,1093.7642857142857,1093.7642857142857,571.4285714285714,30.900000000000002,487.15000000000003,14.0,14.0,1.0,2.0,9.0,,,,,,
853,854,F,26,47,1,1.0,4.0,1.0,,,1860.2396428571428,851.0614285714286,342.59607142857146,0.0,,,554.5521428571428,554.0432142857143,3.0,2.0,764.5360714285714,764.5360714285714,542.8571428571429,21.357142857142858,195.78607142857143,7.0,7.0,2.0,1.0,3.0,,,,,,
854,855,M,35,150,1,,1.0,,,,49.0575,,1171.0714285714287,,,,800.6507142857143,800.6507142857143,5.0,5.0,316.6928571428571,316.6928571428571,250.0,52.621428571428574,10.678571428571429,5.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17.642857142857142
855,856,F,5,62,1,,1.0,,,,660.1114285714285,,14777.417142857143,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,857,F,61,171,1,,,,,,983.3739285714286,,,,,,420.75892857142856,420.75892857142856,2.0,2.0,367.14285714285717,367.14285714285717,0.0,0.0,363.5357142857143,9.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
857,858,M,8,25,1,,,,,,660.2478571428571,,,,,,70.28642857142857,70.28642857142857,3.0,3.0,23.214285714285715,23.214285714285715,0.0,0.0,16.071428571428573,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
858,859,M,12,150,1,,,,,,359.0332142857143,,,,,,0.0071428571428571435,0.0071428571428571435,1.0,1.0,8.926785714285714,8.926785714285714,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.166785714285714
859,860,M,26,9,1,,,,,,169.96964285714284,,,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.107142857142858
860,861,M,46,20,1,,,,,,736.4207142857142,,,,,,114.28607142857143,114.28607142857143,4.0,4.0,110.71428571428571,110.71428571428571,110.71428571428571,0.0,0.0,4.0,4.0,4.0,0.0,0.0,,,,,,
861,862,M,29,152,1,,,,,,3.5835714285714286,,,,,,253.5725,253.5725,2.0,2.0,232.02142857142857,232.02142857142857,125.0,104.41428571428571,0.0,17.0,17.0,5.0,8.0,0.0,,,,,,
862,863,M,26,151,1,,,1.0,1.0,2.0,21.936785714285715,,,0.0,1.1785714285714286,63.80321428571428,2284.4875,1621.3899999999999,23.0,14.0,3678.240357142857,2135.0964285714285,642.8571428571429,1120.1857142857143,805.3571428571429,55.0,23.0,7.0,18.0,8.0,0.0,0.0,1.0,0.0,0.0,22.607142857142858
863,864,M,31,26,1,,,1.0,,,23.49607142857143,,,0.0,,,1095.3032142857144,1095.3032142857144,2.0,2.0,787.8928571428571,787.8928571428571,785.7142857142857,0.0,0.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,30.697321428571428,0.0,0.0
864,865,M,23,26,1,,,,,,591.2628571428571,,,,,,125.27499999999999,125.27499999999999,2.0,2.0,441.4642857142857,441.4642857142857,214.28571428571428,14.285714285714286,203.42857142857142,12.0,12.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,7.535714285714286
865,866,M,21,83,1,,,,,,1751.3507142857143,,,,,,2395.361785714286,2395.361785714286,5.0,5.0,2671.7489285714287,2671.7489285714287,696.4285714285714,928.2632142857143,804.25,70.0,70.0,12.0,34.0,15.0,,,,,,
866,867,F,36,62,1,,,1.0,,,1097.7342857142858,,,0.0,,,0.0007142857142857143,0.0007142857142857143,1.0,1.0,224.00607142857143,224.00607142857143,0.0,93.86321428571429,126.75,5.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.392857142857143,0.0
867,868,F,40,151,1,,2.0,,,,0.0,,848.3725000000001,,,,1014.3632142857142,1014.3632142857142,2.0,2.0,568.0714285714286,568.0714285714286,0.0,0.0,567.8571428571429,4.0,4.0,0.0,0.0,3.0,,,,,,
868,869,M,66,93,1,1.0,3.0,,,,352.82785714285717,5469.851071428571,833.2367857142857,,,,3404.1335714285715,545.7589285714286,5.0,3.0,873.7171428571429,873.7171428571429,89.28571428571429,462.7528571428571,320.42857142857144,21.0,21.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
869,870,M,22,101,1,,,1.0,,,122.10642857142857,,,182.96571428571428,,,142.31571428571428,72.14,5.0,3.0,108.5657142857143,72.14,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,,,,,,
870,871,F,45,157,1,,,,1.0,2.0,2853.2082142857143,,,,122.11714285714287,8660.066071428571,5649.168571428571,5415.585357142858,7.0,3.0,5755.8210714285715,5713.755,714.2857142857143,88.53571428571429,4334.239642857143,21.0,16.0,1.0,2.0,8.0,,,,,,
871,872,F,26,152,1,,,,,,13775.455,,,,,,1967.9007142857142,1967.9007142857142,2.0,2.0,1650.6210714285714,1650.6210714285714,332.14285714285717,174.37107142857144,1123.3214285714287,29.0,29.0,3.0,11.0,10.0,1.0,0.0,0.0,3.3466071428571427,0.0,0.0
872,873,F,31,150,1,,,,,,107.2625,,,,,,20647.720714285715,20647.720714285715,13.0,13.0,35196.56642857143,35196.56642857143,0.0,1745.1371428571426,30069.696428571428,64.0,64.0,0.0,31.0,23.0,0.0,1.0,1.0,0.0,16.52357142857143,12.75
873,874,F,32,151,1,1.0,2.0,1.0,,,3612.059285714286,1628.4907142857141,1218.6610714285714,0.0,,,11553.494642857142,11537.646071428573,7.0,4.0,11369.861785714285,11356.881785714286,0.0,16.12035714285714,11324.483928571428,17.0,16.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
874,875,M,43,124,1,,,,,,50.341071428571425,,,,,,362.8582142857143,362.8582142857143,3.0,3.0,362.0364285714286,362.0364285714286,217.85714285714286,50.28642857142857,92.46428571428571,19.0,19.0,7.0,7.0,4.0,1.0,0.0,0.0,0.28232142857142856,0.0,0.0
875,876,F,57,115,1,1.0,,1.0,,,5948.005714285714,7155.010357142857,,0.0,,,3032.6771428571433,2319.4610714285714,18.0,15.0,2512.2050000000004,2274.246785714286,735.7142857142857,499.8525,321.35714285714283,37.0,27.0,3.0,14.0,5.0,,,,,,
876,877,F,26,8,1,,,,,,2163.824642857143,,,,,,1272.2310714285716,1272.2310714285716,8.0,8.0,1317.642857142857,1317.642857142857,207.14285714285714,165.92857142857142,941.6071428571429,13.0,13.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
877,878,F,5,173,1,,22.0,,,,1519.9492857142857,,617.8335714285714,,,,1071.430357142857,1071.430357142857,2.0,2.0,1071.4285714285713,1071.4285714285713,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,,
878,879,M,37,35,1,,,,,,3871.886785714286,,,,,,473.5410714285714,473.5410714285714,2.0,2.0,1007.1392857142857,1007.1392857142857,535.7142857142857,178.10357142857143,290.82142857142856,17.0,17.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
879,880,F,49,64,1,,,,,,70.54857142857142,,,,,,8.143214285714285,8.143214285714285,2.0,2.0,42.42857142857143,42.42857142857143,17.857142857142858,24.571428571428573,0.0,9.0,9.0,2.0,7.0,0.0,1.0,0.0,0.0,1.2494642857142857,0.0,0.0
880,881,M,72,179,2,,,,,,3024.1453571428574,,,,,,0.0035714285714285718,0.0035714285714285718,1.0,1.0,107.60714285714286,107.60714285714286,107.14285714285714,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.664642857142858
881,882,M,36,150,1,1.0,1.0,,,,51.971785714285716,19147.45464285714,11207.173214285713,,,,418.05071428571426,416.86285714285714,3.0,2.0,1020.282142857143,1020.282142857143,0.0,281.03214285714284,736.75,14.0,14.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
882,883,F,34,67,1,,,,,,236.21785714285716,,,,,,354.6435714285714,354.6435714285714,4.0,4.0,341.8307142857143,341.8307142857143,257.14285714285717,0.0,82.18785714285715,7.0,7.0,2.0,0.0,4.0,1.0,0.0,0.0,2.2319642857142856,0.0,0.0
883,884,F,32,149,1,,,1.0,,,2250.3082142857143,,,0.0,,,203.2207142857143,202.70107142857142,8.0,7.0,1030.3964285714285,827.6982142857142,0.0,0.0,822.9285714285714,22.0,16.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,9.029642857142857
884,885,M,32,151,1,,,,,,3641.432142857143,,,,,,507.9478571428572,507.9478571428572,2.0,2.0,436.53214285714284,436.53214285714284,0.0,61.175000000000004,364.82142857142856,10.0,10.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
885,886,F,36,181,1,1.0,,,,,168.90464285714285,115074.53357142858,,,,,4881.583928571429,2899.991785714286,6.0,4.0,2691.632857142857,2691.632857142857,232.14285714285714,107.66857142857143,387.10714285714283,25.0,25.0,3.0,9.0,11.0,,,,,,
886,887,F,55,151,1,,,,,,402.8014285714286,,,,,,1746.9314285714286,1746.9314285714286,4.0,4.0,1833.9453571428571,1833.9453571428571,910.7142857142857,251.89535714285714,487.2142857142857,39.0,39.0,6.0,16.0,11.0,,,,,,
887,888,F,46,150,1,,,,,,137.52178571428573,,,,,,407.68142857142857,407.68142857142857,4.0,4.0,387.67857142857144,387.67857142857144,357.14285714285717,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,889,M,36,236,1,,,,,,2560.4264285714285,,,,,,25.0,25.0,1.0,1.0,26.175,26.175,7.142857142857143,19.032142857142855,0.0,3.0,3.0,1.0,2.0,0.0,,,,,,
